,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
1589,18,tip,C,d,C->BC,C,B,0.499063880923494,0.947052603076506,509
1590,19,tip,C,d,C->BC,C,B,0.000941579340704899,1.4459693256593,509
1591,20,tip,C,d,C->BC,C,B,0.108923054053907,1.33831371994609,509
1592,18,tip,C,d,C->BC,C,B,1.38328112838046,0.0628353556195391,510
1593,19,tip,C,d,C->BC,C,B,0.723560919274048,0.723349985725952,510
1594,20,tip,C,d,C->BC,C,B,1.33250196817704,0.114734805822957,510
1595,18,tip,C,d,C->BC,C,B,0.553544412927411,0.892572071072589,511
1596,19,tip,C,d,C->BC,C,B,1.08314780744965,0.363763097550353,511
1597,20,tip,C,d,C->BC,C,B,1.31244479508174,0.134791978918256,511
1598,18,tip,C,d,C->BC,C,B,0.231587729221158,1.21452875477884,512
1599,19,tip,B,d,B->BC,B,C,1.09014510889687,0.35676579610313,512
1600,20,tip,C,d,C->BC,C,B,1.3962951777776,0.0509415962224042,512
1601,18,tip,C,d,C->BC,C,B,1.09784537167857,0.348271112321432,513
1602,19,tip,C,d,C->BC,C,B,0.0590274769934049,1.3878834280066,513
1603,20,tip,C,d,C->BC,C,B,0.705850793979827,0.741385980020173,513
1604,18,tip,C,d,C->BC,C,B,0.375888794486266,1.07022768951373,514
1605,19,tip,C,d,C->BC,C,B,0.17411768957598,1.27279321542402,514
1606,20,tip,C,d,C->BC,C,B,0.290917587028847,1.15631918697115,514
1607,18,tip,C,d,C->BC,C,B,0.69748299393946,0.74863349006054,515
1608,19,tip,C,d,C->BC,C,B,1.04301233799675,0.40389856700325,515
1609,20,tip,C,d,C->BC,C,B,0.101846596333128,1.34539017766687,515
1610,18,tip,C,d,C->BC,C,B,0.124283225039794,1.32183325896021,516
1611,19,tip,C,d,C->BC,C,B,1.3216248865805,0.1252860184195,516
1612,20,tip,C,d,C->BC,C,B,0.75933607299004,0.68790070100996,516
1613,18,tip,C,d,C->BC,C,B,0.230441666621208,1.21567481737879,517
1614,19,tip,C,d,C->BC,C,B,1.05414598409906,0.392764920900944,517
1615,20,tip,C,d,C->BC,C,B,0.550090436368979,0.897146337631021,517
1616,18,tip,C,d,C->BC,C,B,0.619221457911705,0.826895026088295,518
1617,19,tip,C,d,C->BC,C,B,0.897862936235679,0.549047968764321,518
1618,20,tip,C,d,C->BC,C,B,1.03226484078306,0.414971933216938,518
1619,18,tip,C,d,C->BC,C,B,1.44260588216041,0.0035106018395894,519
1620,19,tip,C,d,C->BC,C,B,0.976651833816389,0.470259071183611,519
1621,20,tip,C,d,C->BC,C,B,0.99038114304729,0.45685563095271,519
1622,18,tip,C,d,C->BC,C,B,0.152300453800053,1.29381603019995,520
1623,19,tip,C,d,C->BC,C,B,0.822031263263063,0.624879641736937,520
1624,20,tip,C,d,C->BC,C,B,0.586938813639761,0.860297960360239,520
1625,18,tip,B,d,B->BC,B,C,0.197834529803564,1.24828195419644,521
1626,19,tip,C,d,C->BC,C,B,0.481078332373482,0.965832572626518,521
1627,20,tip,C,d,C->BC,C,B,1.20039788999384,0.246838884006164,521
1628,18,tip,C,d,C->BC,C,B,0.133206629581162,1.31290985441884,522
1629,19,tip,C,d,C->BC,C,B,0.730683065400372,0.716227839599628,522
1630,20,tip,C,d,C->BC,C,B,1.1049496224554,0.342287151544599,522
1631,18,tip,C,d,C->BC,C,B,0.676146197570329,0.769970286429671,523
1632,19,tip,C,d,C->BC,C,B,0.794729331599541,0.652181573400459,523
1633,20,tip,C,d,C->BC,C,B,1.337471552011,0.109765221989003,523
1634,18,tip,C,d,C->BC,C,B,1.40091202670783,0.0452044572921662,524
1635,19,tip,C,d,C->BC,C,B,1.18393120932592,0.262979695674078,524
1636,20,tip,B,d,B->BC,B,C,0.583364854323385,0.863871919676615,524
1637,18,tip,C,d,C->BC,C,B,1.25986868375546,0.186247800244538,525
1638,19,tip,B,d,B->BC,B,C,0.675596543420997,0.771314361579003,525
1639,20,tip,C,d,C->BC,C,B,1.19500530951898,0.252231464481017,525
1640,89,internal,C,d,C->BC,C,B,0.185598444225031,0.909236978974969,525
1641,18,tip,B,d,B->BC,B,C,1.06178069589227,0.384335788107726,526
1642,19,tip,C,d,C->BC,C,B,1.28206373385993,0.164847171140074,526
1643,20,tip,C,d,C->BC,C,B,1.13649469233751,0.31074208166249,526
1644,18,tip,C,d,C->BC,C,B,0.0679966124254706,1.37811987157453,527
1645,19,tip,C,d,C->BC,C,B,0.160734772651761,1.28617613234824,527
1646,20,tip,C,d,C->BC,C,B,1.33418562932209,0.113051144677915,527
1647,18,tip,C,d,C->BC,C,B,1.42514391736718,0.0209725666328164,528
1648,19,tip,C,d,C->BC,C,B,1.39063044447795,0.0562804605220533,528
1649,20,tip,C,d,C->BC,C,B,1.38213636760366,0.0651004063963407,528
1650,18,tip,C,d,C->BC,C,B,0.800685206500215,0.645431277499785,529
1651,19,tip,C,d,C->BC,C,B,0.65267048215769,0.79424042284231,529
1652,20,tip,C,d,C->BC,C,B,0.798032070129884,0.649204703870116,529
1653,18,tip,C,d,C->BC,C,B,0.236732149343912,1.20938433465609,530
1654,19,tip,C,d,C->BC,C,B,0.631343560608127,0.815567344391873,530
1655,20,tip,C,d,C->BC,C,B,0.948723301139897,0.498513472860103,530
1656,18,tip,C,d,C->BC,C,B,0.029151388032752,1.41696509596725,531
1657,19,tip,C,d,C->BC,C,B,1.11128257766292,0.335628327337083,531
1658,20,tip,C,d,C->BC,C,B,1.27263593531155,0.17460083868845,531
1659,18,tip,C,d,C->BC,C,B,0.841442910368378,0.604673573631622,532
1660,19,tip,C,d,C->BC,C,B,0.537365206172914,0.909545698827086,532
1661,20,tip,C,d,C->BC,C,B,0.573696483610947,0.873540290389053,532
1662,18,tip,C,d,C->BC,C,B,0.536515544704131,0.909600939295869,533
1663,19,tip,C,d,C->BC,C,B,1.1658178319523,0.281093073047699,533
1664,20,tip,C,d,C->BC,C,B,0.742473877403335,0.704762896596665,533
1665,18,tip,C,d,C->BC,C,B,0.597099313501445,0.849017170498555,534
1666,19,tip,C,d,C->BC,C,B,0.360042269731541,1.08686863526846,534
1667,20,tip,C,d,C->BC,C,B,0.309025158605039,1.13821161539496,534
1668,18,tip,C,d,C->BC,C,B,0.139815366936805,1.3063011170632,535
